Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,PromotionStagnation,IncomePerYearExp,CompanyTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
30,0,7,4,3,3,3,3491,1,0,13,1,3,4,2,7,0.7272727272727273,317.3636363636364,0.9090909090909091,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
44,0,29,4,4,3,4,4541,1,0,25,2,0,3,3,11,0.6190476190476191,216.23809523809524,0.9523809523809523,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
20,0,21,3,3,4,4,2678,1,0,17,4,0,2,3,1,0.6666666666666666,892.6666666666666,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
46,0,2,4,4,3,4,7379,2,0,11,3,1,3,2,3,0.14285714285714285,567.6153846153846,0.46153846153846156,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
42,0,2,5,4,4,1,6272,7,0,16,1,1,3,4,3,0.0,570.1818181818181,0.36363636363636365,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
60,0,7,4,2,4,4,5220,0,1,18,2,1,3,3,7,0.08333333333333333,401.53846153846155,0.8461538461538461,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,0,13,3,3,2,2,2743,1,0,20,3,1,2,3,2,0.6666666666666666,914.3333333333334,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,0,2,2,4,3,3,4998,4,1,14,4,0,2,3,7,0.0,454.3636363636364,0.7272727272727273,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1,3,3,1,1,10252,2,1,21,3,1,2,3,7,0.875,569.5555555555555,0.3888888888888889,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,0,9,3,1,3,4,2781,0,0,13,2,1,5,3,10,0.26666666666666666,173.8125,0.875,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
40,0,10,3,2,2,2,6852,7,0,12,2,1,2,4,1,0.16666666666666666,856.5,0.625,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25,0,10,4,3,3,4,4950,0,0,14,2,0,4,3,3,0.2,825.0,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,0,1,3,4,3,2,3579,0,1,21,1,1,2,3,9,0.4166666666666667,275.3076923076923,0.8461538461538461,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
42,0,26,5,1,3,1,13191,3,1,17,3,0,6,3,0,0.0,628.1428571428571,0.047619047619047616,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,8,2,3,2,4,10377,4,1,11,2,1,6,2,2,0.2857142857142857,610.4117647058823,0.7647058823529411,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,0,14,3,1,3,1,2235,1,1,14,4,2,3,2,7,0.6,223.5,0.9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
54,0,1,4,4,3,3,10502,7,0,17,1,1,2,1,4,0.16666666666666666,308.88235294117646,0.14705882352941177,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,2,1,1,4,4,2011,1,0,13,4,1,5,3,5,0.6363636363636364,182.8181818181818,0.9090909090909091,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19,1,10,3,1,2,2,1859,1,1,25,2,0,2,4,1,0.0,929.5,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1,3,1,3,4,3760,1,0,15,1,3,5,3,2,0.25,940.0,0.75,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,0,3,3,4,3,4,17779,3,0,14,1,0,2,3,9,0.0,480.5135135135135,0.2702702702702703,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31,0,11,2,3,3,1,6833,1,1,12,4,0,2,2,5,0.0,976.1428571428571,0.8571428571428571,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
31,0,24,3,3,2,1,6812,1,0,19,2,0,2,3,9,0.09090909090909091,619.2727272727273,0.9090909090909091,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,3,3,3,2,4,5171,5,0,17,4,0,2,3,1,0.0,369.35714285714283,0.42857142857142855,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,0,3,3,3,1,4,19740,3,0,14,2,1,2,3,7,0.0,759.2307692307693,0.3076923076923077,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
49,0,4,2,1,2,3,18711,2,0,13,3,1,2,4,0,0.0,779.625,0.041666666666666664,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
36,0,3,3,3,3,2,3692,1,0,12,3,0,2,2,10,0.0,284.0,0.8461538461538461,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
48,0,2,2,4,4,2,2559,5,0,11,3,0,4,2,0,0.0,319.875,0.125,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
27,0,4,2,1,3,3,2517,1,0,11,2,3,2,3,3,0.0,419.5,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,0,7,3,3,3,4,6623,1,1,11,2,2,2,3,0,0.14285714285714285,946.1428571428571,0.8571428571428571,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,0,1,3,4,2,4,18265,6,0,12,3,0,3,4,0,0.0,702.5,0.038461538461538464,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,0,1,3,4,2,4,16124,3,0,14,2,2,2,2,7,0.125,1612.4,0.7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,0,20,3,3,4,3,2585,0,0,17,4,0,5,2,0,0.0,861.6666666666666,0.3333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44,0,5,3,2,3,2,18213,7,0,11,3,1,5,3,9,0.13043478260869565,674.5555555555555,0.8148148148148148,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33,0,10,5,4,4,3,8380,0,1,14,4,2,3,3,8,0.0,761.8181818181819,0.8181818181818182,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,0,25,3,2,4,4,2994,1,1,12,4,0,2,3,0,0.0,1497.0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,1,2,4,3,3,1223,1,0,22,4,1,2,3,0,0.0,611.5,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
25,1,24,1,3,1,4,1118,1,1,14,4,0,4,3,0,0.5,559.0,0.5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26,0,4,2,3,3,4,2875,1,1,20,2,0,2,2,5,0.2222222222222222,319.44444444444446,0.8888888888888888,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45,1,2,3,1,1,2,18824,2,1,16,1,0,2,3,10,0.04,697.1851851851852,0.8888888888888888,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,0,8,1,4,2,2,13577,1,1,15,4,1,3,3,9,0.4411764705882353,387.9142857142857,0.9428571428571428,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,10,2,1,2,3,2625,1,0,20,3,0,2,1,2,0.6666666666666666,875.0,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,0,4,2,4,2,2,18789,2,0,14,3,1,2,3,4,0.0,695.8888888888889,0.4074074074074074,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,0,2,3,3,3,1,4538,0,1,12,4,0,3,3,2,0.0,907.6,0.6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,0,9,3,4,3,2,19847,4,1,24,1,1,5,2,10,0.36666666666666664,620.21875,0.90625,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
59,0,18,4,4,3,4,10512,6,0,12,4,0,6,2,7,0.5,404.3076923076923,0.34615384615384615,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
34,0,19,3,3,3,2,4444,4,0,13,3,2,2,4,8,0.4166666666666667,277.75,0.6875,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,1,4,4,3,3,2154,0,1,11,3,0,2,2,2,0.0,359.0,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
44,0,4,2,3,4,1,19190,1,0,14,4,2,4,2,9,0.5384615384615384,710.7407407407408,0.9259259259259259,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,0,11,3,3,2,2,4490,4,0,11,4,2,5,4,9,0.09090909090909091,299.3333333333333,0.6666666666666666,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
35,0,6,1,3,3,3,3506,0,1,14,4,0,3,3,2,0.5,701.2,0.6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
42,0,7,4,2,4,2,2372,6,1,16,4,0,2,3,0,0.0,124.84210526315789,0.05263157894736842,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,4,4,4,2,4,10231,3,0,14,4,0,3,4,7,0.6818181818181818,426.2916666666667,0.875,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,0,2,4,3,3,2,5410,9,1,11,4,0,2,3,14,0.29411764705882354,284.7368421052632,0.8421052631578947,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,1,15,3,1,3,4,7978,1,0,11,4,1,2,3,7,0.0,725.2727272727273,0.9090909090909091,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,2,3,4,2,4,3867,1,1,12,2,1,2,3,2,0.6666666666666666,1289.0,0.6666666666666666,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51,0,6,2,2,2,3,2838,0,0,14,2,0,6,2,0,0.875,315.3333333333333,0.7777777777777778,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0,9,2,3,3,3,4695,7,1,18,3,0,3,3,4,0.1111111111111111,426.8181818181818,0.7272727272727273,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29,1,7,3,2,3,3,3339,3,1,13,1,2,2,3,7,0.875,303.54545454545456,0.6363636363636364,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,0,1,3,4,3,1,2080,2,0,11,2,0,2,2,2,0.25,346.6666666666667,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
25,0,1,3,4,3,2,2096,1,0,18,4,0,3,2,2,0.6666666666666666,698.6666666666666,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,8,3,3,4,4,6209,1,0,15,3,2,4,4,7,0.0,564.4545454545455,0.9090909090909091,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
45,0,25,3,2,3,2,18061,3,0,22,3,0,4,3,0,0.0,785.2608695652174,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39,0,13,4,3,2,2,17123,6,1,13,4,2,4,3,9,0.75,778.3181818181819,0.8636363636363636,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
58,0,23,4,1,3,3,2372,1,0,12,4,2,3,3,2,0.6666666666666666,790.6666666666666,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,1,7,2,4,3,3,4883,1,0,18,1,1,3,3,4,0.09090909090909091,443.90909090909093,0.9090909090909091,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39,1,23,3,3,3,1,3904,0,0,13,1,0,2,3,2,0.0,557.7142857142857,0.7142857142857143,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
30,0,6,3,1,2,4,4627,0,0,12,1,1,6,3,2,0.6,420.6363636363636,0.8181818181818182,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,0,10,4,4,3,3,7094,3,0,12,1,0,0,3,7,0.125,644.9090909090909,0.6363636363636364,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46,0,1,2,4,3,1,3423,6,0,12,3,0,3,4,6,0.625,311.1818181818182,0.6363636363636364,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,0,1,3,3,1,4,6674,0,0,11,1,3,6,3,8,0.7,606.7272727272727,0.8181818181818182,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,0,28,3,4,3,1,16880,4,1,11,2,0,2,3,2,0.25,649.2307692307693,0.11538461538461539,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,1,25,4,4,2,2,9094,2,1,12,3,0,2,3,4,0.16666666666666666,909.4,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
52,1,5,3,2,3,2,8446,9,1,19,3,0,2,2,7,0.7777777777777778,767.8181818181819,0.7272727272727273,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,0,17,4,2,3,1,11916,1,1,23,4,2,2,3,1,0.0,1191.6,0.9,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,18,2,1,3,3,4534,0,0,11,1,0,6,3,7,0.1111111111111111,453.4,0.8,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,0,2,4,4,3,3,9852,1,1,19,1,1,5,2,8,0.8181818181818182,895.6363636363636,0.9090909090909091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0,10,2,3,1,2,6151,1,0,13,1,0,4,3,2,0.55,307.55,0.95,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
31,1,1,3,4,3,2,2302,1,1,11,1,0,2,4,2,0.5,575.5,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,1,3,3,1,3,1,2362,4,0,12,3,0,4,4,2,0.25,214.72727272727272,0.2727272727272727,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,0,2,1,3,3,3,17861,0,1,13,4,0,3,2,8,0.09523809523809523,811.8636363636364,0.9090909090909091,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
55,0,2,2,4,1,3,19187,4,0,14,4,1,5,3,9,0.45,799.4583333333334,0.7916666666666666,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56,0,8,4,4,3,2,19717,6,0,14,1,0,4,3,3,0.875,532.8918918918919,0.1891891891891892,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
40,0,16,2,3,3,3,3544,9,0,16,2,1,0,3,2,0.0,506.2857142857143,0.5714285714285714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,0,9,3,4,3,4,8500,0,0,11,4,1,0,2,7,0.1,772.7272727272727,0.8181818181818182,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,0,2,3,3,3,4,4661,1,0,13,3,0,4,3,8,0.8,466.1,0.9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41,0,1,3,3,3,1,4103,0,0,17,4,1,2,3,3,0.1,373.0,0.8181818181818182,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,4,4,3,3,3,4249,1,1,11,2,0,3,3,6,0.1,424.9,0.9,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51,0,5,3,3,3,2,14026,1,1,11,2,1,2,3,9,0.0,412.52941176470586,0.9705882352941176,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
38,0,2,2,2,3,1,6893,3,0,15,4,1,3,3,7,0.125,574.4166666666666,0.5833333333333334,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,15,2,3,3,1,6125,1,0,12,4,0,6,4,8,0.8181818181818182,556.8181818181819,0.9090909090909091,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25,0,19,1,4,3,4,3669,3,0,11,3,3,6,2,2,0.25,458.625,0.375,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
58,1,7,4,3,2,1,10008,7,1,14,4,0,0,2,9,0.45454545454545453,312.75,0.3125,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
40,0,1,4,2,3,2,2387,3,0,22,3,1,3,3,2,0.0,298.375,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,0,7,3,1,4,1,4639,2,0,16,4,1,2,2,7,0.375,257.72222222222223,0.8333333333333334,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48,0,4,3,4,3,4,7898,1,0,11,3,0,2,3,9,0.0,658.1666666666666,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27,0,11,3,3,4,4,2534,8,0,14,2,1,4,3,0,0.0,422.3333333333333,0.16666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
51,0,11,2,4,2,2,13142,3,0,16,2,0,1,2,2,0.0,438.06666666666666,0.16666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18,0,1,3,4,3,4,1611,1,0,15,3,0,5,4,0,0.0,1611.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,0,1,3,4,2,4,5363,0,0,12,2,1,0,3,7,0.0,487.54545454545456,0.8181818181818182,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,0,2,1,4,1,4,5071,3,0,20,2,0,3,3,2,0.0,563.4444444444445,0.6666666666666666,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55,1,13,4,1,4,3,13695,6,1,17,3,0,2,2,7,0.15,547.8,0.76,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
56,0,23,3,4,3,2,13402,4,1,12,1,1,0,3,16,0.75,394.1764705882353,0.5588235294117647,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34,0,26,1,1,2,3,2029,1,0,20,3,3,2,3,4,0.0,338.1666666666667,0.8333333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,0,2,1,2,4,3,6377,5,0,20,2,3,0,3,11,0.8461538461538461,398.5625,0.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,29,3,2,3,3,5429,4,0,13,1,2,1,3,7,0.7777777777777778,493.54545454545456,0.7272727272727273,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
31,1,2,3,3,2,4,2785,7,0,14,3,0,3,4,0,0.0,696.25,0.25,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,1,18,4,4,3,3,4614,0,1,18,3,1,0,2,2,0.6,769.0,0.6666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,0,7,3,4,4,3,2610,1,0,11,4,3,2,3,2,0.0,522.0,0.8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,0,2,4,3,3,4,6687,1,0,11,4,0,2,4,11,0.26666666666666666,445.8,0.9333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,0,26,3,3,2,1,4724,1,0,11,3,1,0,3,3,0.0,787.3333333333334,0.8333333333333334,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31,1,22,4,4,3,3,6179,1,1,15,4,2,3,2,2,0.5454545454545454,561.7272727272727,0.9090909090909091,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
39,0,21,4,1,2,4,6120,3,1,12,4,2,2,4,4,0.16666666666666666,680.0,0.5555555555555556,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
51,0,2,3,2,3,2,10596,2,0,11,2,0,5,3,2,0.6,706.4,0.26666666666666666,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41,0,22,3,4,3,4,5467,3,1,14,1,2,4,2,2,0.42857142857142855,420.53846153846155,0.46153846153846156,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,4,1,3,3,3,2996,7,1,15,4,0,2,3,4,0.14285714285714285,332.8888888888889,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
33,0,5,1,2,3,4,9998,6,0,13,1,0,2,4,4,0.16666666666666666,1110.888888888889,0.5555555555555556,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,0,2,1,3,3,2,4078,0,1,13,1,3,3,2,2,0.25,815.6,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,0,25,2,3,3,3,10920,3,0,21,2,1,2,3,4,0.0,780.0,0.42857142857142855,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,0,18,1,1,4,3,6232,2,0,11,2,0,3,2,2,0.25,890.2857142857143,0.42857142857142855,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
52,0,28,2,4,4,3,13247,2,1,11,2,1,3,2,3,0.0,529.88,0.2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43,0,6,3,1,2,3,4081,1,1,14,1,0,3,1,7,0.047619047619047616,194.33333333333334,0.9523809523809523,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,10,3,4,2,4,5769,1,1,11,4,0,3,3,2,0.5714285714285714,824.1428571428571,0.8571428571428571,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,1,17,4,4,3,3,2394,1,1,13,4,0,2,3,2,0.7777777777777778,266.0,0.8888888888888888,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,2,1,1,2,4,3904,0,0,12,4,0,2,3,3,0.2,650.6666666666666,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
42,0,10,3,3,3,1,16799,0,0,14,3,1,5,3,7,0.0,763.5909090909091,0.9090909090909091,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52,0,8,4,3,3,1,2950,9,0,13,3,0,2,1,4,0.0,226.92307692307693,0.38461538461538464,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37,0,11,3,1,3,3,3629,4,0,18,1,0,6,3,2,0.0,403.22222222222223,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35,0,18,2,3,3,4,9362,2,0,11,3,0,2,3,2,0.6666666666666666,851.0909090909091,0.18181818181818182,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,0,1,3,1,3,4,3229,4,0,11,2,1,2,2,2,0.0,403.625,0.375,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
26,0,7,3,3,4,1,3578,0,0,12,4,0,2,3,7,0.0,397.55555555555554,0.7777777777777778,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
29,0,17,3,2,2,1,7988,1,0,13,1,0,3,2,9,0.0,726.1818181818181,0.9090909090909091,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
49,1,28,2,1,2,1,4284,3,0,20,1,0,2,3,3,0.2,204.0,0.19047619047619047,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
29,1,14,1,3,3,4,7553,0,1,12,1,0,1,3,7,0.7777777777777778,755.3,0.8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
54,0,1,3,4,3,4,17328,6,0,19,4,0,3,2,7,0.5714285714285714,577.6,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
58,0,1,3,4,3,1,19701,3,1,21,3,1,3,3,8,0.1,597.0,0.2727272727272727,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55,0,1,4,2,4,4,14732,2,0,13,4,2,4,4,7,0.0,460.375,0.21875,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36,0,3,4,1,3,2,9278,3,1,16,4,0,3,3,4,0.0,579.875,0.3125,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,1,1,4,2,1,3,1359,1,0,12,2,0,3,3,0,0.0,679.5,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,0,7,4,4,3,1,4779,7,0,14,2,2,3,3,2,0.0,531.0,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,8,5,1,3,2,16422,3,0,11,3,0,3,4,2,0.25,1642.2,0.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,0,1,4,4,3,1,2996,5,0,14,3,2,2,3,3,0.2,272.3636363636364,0.36363636363636365,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
31,1,8,3,1,2,2,1261,1,0,12,3,0,3,4,0,0.0,630.5,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,11,1,2,3,1,2099,0,0,14,2,0,3,4,0,0.16666666666666666,299.85714285714283,0.7142857142857143,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,0,4,4,1,2,4,5810,1,0,16,3,0,2,2,4,0.09090909090909091,528.1818181818181,0.9090909090909091,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
36,0,16,4,3,2,1,5647,4,0,13,1,2,3,2,2,0.0,470.5833333333333,0.25,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
